,o3_ppb,UnixTime,e2v03,no2,Temp,Rh,days from start,ref_o3_smooth
2014-08-09 05:07:00,43.0,1407560849.77,312.846153846,499.0,18.9923076923,46.3846153846,14.0,
2014-08-09 05:08:00,32.0,1407560909.58,313.0,499.0,19.0,46.3166666667,14.0,
2014-08-09 05:09:00,31.0,1407560969.62,312.538461538,498.384615385,18.9615384615,46.2923076923,14.0,
2014-08-09 06:05:00,29.0,1407564321.0,312.571428571,489.857142857,18.2,50.9571428571,14.0,
2014-08-09 06:06:00,30.0,1407564388.42,312.0,490.333333333,18.325,51.1666666667,14.0,
2014-08-09 06:07:00,31.0,1407564448.31,312.076923077,492.769230769,18.3846153846,50.9230769231,14.0,
2014-08-09 06:08:00,30.0,1407564510.38,312.0,495.461538462,18.4692307692,50.7461538462,14.0,
2014-08-09 06:09:00,27.0,1407564570.25,312.916666667,496.583333333,18.525,50.5666666667,14.0,
2014-08-09 06:10:00,27.0,1407564630.0,312.923076923,497.0,18.5615384615,50.4384615385,14.0,
2014-08-09 06:11:00,28.0,1407564690.08,313.0,497.083333333,18.5916666667,50.3666666667,14.0,
2014-08-09 06:12:00,29.0,1407564750.15,313.0,498.076923077,18.6,50.2769230769,14.0,
2014-08-09 06:13:00,30.0,1407564810.25,313.0,498.916666667,18.65,50.2416666667,14.0,
2014-08-09 07:09:00,30.0,1407568168.62,342.923076923,533.769230769,22.3615384615,47.9,14.0,
2014-08-09 07:10:00,29.0,1407568228.5,344.0,538.333333333,22.4916666667,47.6666666667,14.0,
2014-08-09 07:11:00,27.0,1407568288.38,345.0,541.230769231,22.6384615385,47.3384615385,14.0,
2014-08-09 07:12:00,27.0,1407568348.42,345.666666667,542.833333333,22.775,46.925,14.0,
2014-08-09 07:13:00,28.0,1407568408.38,346.0,543.538461538,22.8615384615,46.4153846154,14.0,
2014-08-09 07:14:00,26.0,1407568468.5,346.0,543.416666667,22.9666666667,45.7833333333,14.0,
2014-08-09 07:15:00,25.0,1407568528.62,346.538461538,543.461538462,23.0846153846,45.2769230769,14.0,
2014-08-09 07:16:00,29.0,1407568588.58,347.0,544.25,23.15,44.9166666667,14.0,
2014-08-09 07:17:00,29.0,1407568657.6,345.9,541.8,23.25,44.25,14.0,
2014-08-09 08:13:00,41.0,1407572009.15,404.0,626.692307692,30.4769230769,31.4,14.0,
2014-08-09 08:14:00,42.0,1407572069.08,406.916666667,631.583333333,30.7,31.8666666667,14.0,
2014-08-09 08:15:00,41.0,1407572129.0,408.0,633.769230769,30.8692307692,31.9230769231,14.0,
2014-08-09 08:16:00,40.0,1407572189.0,408.166666667,633.166666667,31.0583333333,31.6833333333,14.0,
2014-08-09 08:17:00,41.0,1407572249.15,409.153846154,634.384615385,31.2538461538,31.4,14.0,
2014-08-09 08:18:00,43.0,1407572309.25,410.5,635.5,31.4,31.1583333333,14.0,
2014-08-09 08:19:00,42.0,1407572363.22,411.0,636.0,31.5333333333,31.0666666667,14.0,
2014-08-09 08:20:00,41.0,1407572428.54,409.538461538,631.230769231,31.6461538462,30.1615384615,14.0,
2014-08-09 08:21:00,43.0,1407572488.58,407.916666667,624.75,31.675,29.0666666667,14.0,
2014-08-09 09:18:00,43.0,1407575910.17,495.833333333,742.333333333,40.1333333333,23.65,14.0,
2014-08-09 09:19:00,43.0,1407575970.15,497.769230769,744.461538462,40.3307692308,23.5769230769,14.0,
2014-08-09 09:20:00,43.0,1407576030.42,499.333333333,747.25,40.475,23.5916666667,14.0,
2014-08-09 09:21:00,44.0,1407576090.46,501.076923077,749.153846154,40.6153846154,23.5769230769,14.0,
2014-08-09 09:22:00,49.0,1407576157.67,500.777777778,749.222222222,40.7777777778,23.3555555556,14.0,
2014-08-09 09:23:00,47.0,1407576209.75,498.083333333,742.5,40.8,21.825,14.0,
2014-08-09 09:24:00,50.0,1407576269.85,496.692307692,736.615384615,40.8,20.3615384615,14.0,
2014-08-09 09:25:00,48.0,1407576329.75,495.916666667,732.5,40.8,19.4333333333,14.0,
2014-08-09 09:26:00,45.0,1407576389.85,496.923076923,732.0,40.6923076923,19.0923076923,14.0,
2014-08-09 10:22:00,50.0,1407579749.15,570.384615385,800.384615385,45.6923076923,17.5769230769,14.0,
2014-08-09 10:23:00,48.0,1407579809.5,567.916666667,797.666666667,45.7166666667,17.4083333333,14.0,
2014-08-09 10:24:00,48.0,1407579862.5,565.9,795.3,45.72,17.3,14.0,
2014-08-09 10:25:00,55.0,1407579931.5,560.583333333,787.833333333,45.7,16.8833333333,14.0,
2014-08-09 10:26:00,49.0,1407579989.42,556.166666667,777.25,45.5416666667,15.6583333333,14.0,
2014-08-09 10:27:00,51.0,1407580049.69,552.384615385,769.461538462,45.2692307692,15.1076923077,14.0,
2014-08-09 10:28:00,48.0,1407580109.83,549.25,762.833333333,44.9166666667,14.6166666667,14.0,
2014-08-09 10:29:00,50.0,1407580170.08,545.846153846,757.230769231,44.6615384615,14.3615384615,14.0,
2014-08-09 10:30:00,55.0,1407580230.33,542.333333333,752.666666667,44.3166666667,14.4916666667,14.0,
2014-08-09 11:26:00,56.0,1407583588.54,613.923076923,821.153846154,47.1846153846,17.3153846154,14.0,
2014-08-09 11:27:00,57.0,1407583645.11,615.0,822.777777778,47.3888888889,17.2777777778,14.0,
2014-08-09 11:28:00,60.0,1407583708.25,614.916666667,819.5,47.6333333333,16.5333333333,14.0,
2014-08-09 11:29:00,57.0,1407583768.46,616.692307692,815.153846154,47.7230769231,14.4,14.0,
2014-08-09 11:30:00,55.0,1407583828.67,620.0,812.416666667,47.825,13.0333333333,14.0,
2014-08-09 11:31:00,57.0,1407583888.92,623.615384615,813.769230769,47.8307692308,12.4307692308,14.0,
2014-08-09 11:32:00,58.0,1407583949.08,626.25,815.75,47.9,12.2583333333,14.0,
2014-08-09 11:33:00,57.0,1407584009.23,628.0,816.615384615,47.9692307692,12.3615384615,14.0,
2014-08-09 11:34:00,55.0,1407584069.5,630.166666667,818.833333333,48.0083333333,12.5,14.0,
2014-08-09 12:30:00,69.0,1407587432.0,639.666666667,829.777777778,48.1666666667,16.8333333333,14.0,
2014-08-09 12:31:00,68.0,1407587489.83,640.583333333,824.833333333,48.375,15.65,14.0,
2014-08-09 12:32:00,68.0,1407587550.08,643.076923077,822.0,48.4076923077,14.3,14.0,
2014-08-09 12:33:00,70.0,1407587610.33,646.583333333,820.416666667,48.4,13.3583333333,14.0,
2014-08-09 12:34:00,71.0,1407587670.46,648.307692308,820.846153846,48.4076923077,13.0538461538,14.0,
2014-08-09 12:35:00,66.0,1407587730.67,650.5,820.833333333,48.3916666667,12.7166666667,14.0,
2014-08-09 12:36:00,69.0,1407587788.5,652.916666667,821.416666667,48.4,12.4333333333,14.0,
2014-08-09 12:37:00,70.0,1407587848.69,655.153846154,823.615384615,48.4,12.5384615385,14.0,
2014-08-09 12:38:00,72.0,1407587908.83,656.75,825.416666667,48.4,12.7,14.0,
2014-08-09 13:35:00,2.0,1407591329.15,659.461538462,824.769230769,49.2076923077,13.0153846154,14.0,
2014-08-09 13:36:00,2.0,1407591389.42,663.5,824.0,49.1833333333,12.25,14.0,
2014-08-09 13:37:00,2.0,1407591449.54,666.230769231,825.769230769,49.1,12.1846153846,14.0,
2014-08-09 13:38:00,2.0,1407591509.75,668.333333333,828.5,49.1,12.4583333333,14.0,
2014-08-09 13:39:00,2.0,1407591570.0,669.538461538,830.076923077,49.1,12.4538461538,14.0,
2014-08-09 13:40:00,2.0,1407591630.17,670.333333333,828.083333333,49.1,12.0416666667,14.0,
2014-08-09 13:41:00,1.0,1407591690.15,669.846153846,827.153846154,49.0846153846,11.8461538462,14.0,
2014-08-09 13:42:00,1.0,1407591750.42,668.083333333,824.583333333,49.0166666667,11.6666666667,14.0,
2014-08-09 13:43:00,1.0,1407591808.25,666.5,823.416666667,48.9333333333,11.3666666667,14.0,
2014-08-09 14:39:00,0.0,1407595170.25,618.166666667,788.416666667,45.775,13.9333333333,14.0,
2014-08-09 14:40:00,1.0,1407595230.46,618.307692308,787.538461538,45.6615384615,13.8076923077,14.0,
2014-08-09 14:41:00,1.0,1407595290.67,619.166666667,788.833333333,45.5416666667,14.05,14.0,
2014-08-09 14:42:00,1.0,1407595348.42,620.0,790.833333333,45.5,14.275,14.0,
2014-08-09 14:43:00,1.0,1407595408.54,620.0,791.461538462,45.4384615385,14.2384615385,14.0,
2014-08-09 14:44:00,1.0,1407595468.67,620.0,789.166666667,45.4,14.0833333333,14.0,
2014-08-09 14:45:00,1.0,1407595528.85,619.923076923,789.461538462,45.3461538462,14.1,14.0,
2014-08-09 14:46:00,1.0,1407595589.17,620.0,789.083333333,45.3083333333,14.125,14.0,
2014-08-09 14:47:00,1.0,1407595649.31,620.0,790.538461538,45.2923076923,14.3615384615,14.0,
2014-08-09 15:43:00,3.0,1407599008.75,520.083333333,688.0,38.0583333333,15.75,14.0,
2014-08-09 15:44:00,1.0,1407599068.85,520.076923077,688.384615385,37.8692307692,15.9230769231,14.0,
2014-08-09 15:45:00,49.0,1407599129.08,519.333333333,687.5,37.7333333333,16.0166666667,14.0,
2014-08-09 15:46:00,63.0,1407599189.15,519.076923077,685.461538462,37.6076923077,15.9384615385,14.0,
2014-08-09 15:47:00,61.0,1407599249.33,519.0,683.833333333,37.5166666667,15.8,14.0,
2014-08-09 15:48:00,61.0,1407599309.46,517.307692308,680.769230769,37.4461538462,15.6846153846,14.0,
2014-08-09 15:49:00,63.0,1407599369.67,516.75,679.0,37.3916666667,15.5,14.0,
2014-08-09 15:50:00,62.0,1407599430.0,516.076923077,679.0,37.2923076923,15.6769230769,14.0,
2014-08-09 15:51:00,62.0,1407599490.25,515.916666667,679.0,37.2166666667,16.125,14.0,
2014-08-09 16:47:00,57.0,1407602848.62,395.307692308,596.615384615,26.4615384615,33.9,15.0,
2014-08-09 16:48:00,56.0,1407602908.75,394.25,596.666666667,26.15,35.0333333333,15.0,
2014-08-09 16:49:00,53.0,1407602968.85,392.538461538,595.0,25.8846153846,35.5923076923,15.0,
2014-08-09 16:50:00,57.0,1407603029.0,392.0,594.0,25.6916666667,36.15,15.0,
2014-08-09 16:51:00,58.0,1407603089.08,392.0,593.384615385,25.5076923077,37.0,15.0,
2014-08-09 16:52:00,61.0,1407603149.5,392.0,594.083333333,25.3666666667,37.9416666667,15.0,
2014-08-09 16:53:00,54.0,1407603209.77,392.0,595.0,25.2,38.9692307692,15.0,
2014-08-09 16:54:00,61.0,1407603270.08,391.0,593.666666667,25.1,39.325,15.0,
2014-08-09 16:55:00,58.0,1407603330.15,391.0,593.923076923,24.9846153846,39.8153846154,15.0,
2014-08-09 17:52:00,50.0,1407606748.85,412.0,604.0,27.6076923077,37.5538461538,15.0,
2014-08-09 17:53:00,50.0,1407606808.92,412.0,603.583333333,27.675,37.375,15.0,
2014-08-09 17:54:00,50.0,1407606869.15,412.230769231,603.615384615,27.7,37.3846153846,15.0,
2014-08-09 17:55:00,49.0,1407606929.42,412.916666667,604.0,27.7,37.5333333333,15.0,
2014-08-09 17:56:00,52.0,1407606989.77,413.230769231,604.0,27.7153846154,37.8230769231,15.0,
2014-08-09 17:57:00,52.0,1407607049.92,413.666666667,604.0,27.8,37.7833333333,15.0,
2014-08-09 17:58:00,53.0,1407607110.15,413.615384615,603.846153846,27.8,37.5923076923,15.0,
2014-08-09 17:59:00,54.0,1407607170.42,413.083333333,603.0,27.8416666667,37.1333333333,15.0,
2014-08-09 18:00:00,52.0,1407607230.54,414.0,603.615384615,27.9,37.0,15.0,
2014-08-09 18:56:00,42.0,1407610589.08,424.916666667,611.416666667,30.7,28.5833333333,15.0,
2014-08-09 18:57:00,41.0,1407610649.23,424.307692308,611.615384615,30.5846153846,28.9307692308,15.0,
2014-08-09 18:58:00,44.0,1407610709.5,423.75,612.333333333,30.4916666667,29.3916666667,15.0,
2014-08-09 18:59:00,45.0,1407610769.85,423.230769231,612.076923077,30.4,29.6769230769,15.0,
2014-08-09 19:00:00,44.0,1407610830.0,422.166666667,610.416666667,30.3166666667,29.7,15.0,
2014-08-09 19:01:00,47.0,1407610890.0,421.615384615,608.846153846,30.2307692308,29.7692307692,15.0,
2014-08-09 19:02:00,46.0,1407610950.0,419.833333333,607.5,30.1833333333,29.6583333333,15.0,
2014-08-09 19:03:00,47.0,1407611010.0,419.0,606.307692308,30.1,29.6076923077,15.0,
2014-08-09 19:04:00,48.0,1407611070.0,419.0,606.0,30.0416666667,29.675,15.0,
2014-08-09 20:00:00,29.0,1407614429.38,382.923076923,579.615384615,26.4846153846,36.7846153846,15.0,
2014-08-09 20:01:00,28.0,1407614489.58,382.333333333,580.0,26.375,37.3166666667,15.0,
2014-08-09 20:02:00,31.0,1407614549.62,382.0,579.615384615,26.2846153846,37.8,15.0,
2014-08-09 20:03:00,30.0,1407614609.58,382.0,579.25,26.1916666667,38.1583333333,15.0,
2014-08-09 20:04:00,27.0,1407614669.77,381.153846154,579.538461538,26.1230769231,38.4923076923,15.0,
2014-08-09 20:05:00,28.0,1407614729.67,380.25,578.5,26.025,38.8083333333,15.0,
2014-08-09 20:06:00,28.0,1407614789.77,380.0,577.307692308,25.9230769231,38.7846153846,15.0,
2014-08-09 20:07:00,27.0,1407614849.75,380.0,577.0,25.8333333333,38.9666666667,15.0,
2014-08-09 20:08:00,26.0,1407614909.77,380.0,577.538461538,25.8,39.3923076923,15.0,
2014-08-09 21:05:00,55.0,1407618329.69,369.0,570.538461538,24.0769230769,47.7923076923,15.0,
2014-08-09 21:06:00,48.0,1407618389.75,369.083333333,569.083333333,24.0166666667,47.725,15.0,
2014-08-09 21:07:00,50.0,1407618449.85,369.0,568.461538462,24.0,47.7692307692,15.0,
2014-08-09 21:08:00,44.0,1407618509.75,369.0,567.416666667,23.9583333333,47.8416666667,15.0,
2014-08-09 21:09:00,41.0,1407618569.92,369.0,565.923076923,23.9153846154,47.9846153846,15.0,
2014-08-09 21:10:00,41.0,1407618630.08,368.916666667,564.916666667,23.8916666667,48.1916666667,15.0,
2014-08-09 21:11:00,45.0,1407618690.15,368.923076923,564.846153846,23.8461538462,48.3461538462,15.0,
2014-08-09 21:12:00,40.0,1407618750.33,369.0,565.583333333,23.8,48.4416666667,15.0,
2014-08-09 21:13:00,44.0,1407618810.54,369.0,565.923076923,23.8,48.5769230769,15.0,
2014-08-09 22:09:00,28.0,1407622168.54,352.076923077,543.230769231,22.3769230769,47.6076923077,15.0,
2014-08-09 22:10:00,28.0,1407622228.58,352.0,543.0,22.3166666667,47.6083333333,15.0,
2014-08-09 22:11:00,28.0,1407622288.85,351.384615385,542.769230769,22.2307692308,47.5538461538,15.0,
2014-08-09 22:12:00,30.0,1407622349.0,351.0,541.833333333,22.2,47.5833333333,15.0,
2014-08-09 22:13:00,32.0,1407622409.15,350.538461538,541.0,22.1846153846,47.6,15.0,
2014-08-09 22:14:00,41.0,1407622469.42,349.916666667,540.5,22.125,47.6,15.0,
2014-08-09 22:15:00,36.0,1407622529.54,349.0,540.0,22.1,47.6,15.0,
2014-08-09 22:16:00,34.0,1407622589.67,349.0,540.0,22.025,47.525,15.0,
2014-08-09 22:17:00,32.0,1407622649.77,348.461538462,539.230769231,22.0,47.5076923077,15.0,
2014-08-09 23:40:00,28.0,1407627629.0,338.25,524.916666667,21.3083333333,48.2666666667,15.0,
2014-08-09 23:41:00,28.0,1407627689.15,338.769230769,525.384615385,21.4,47.9769230769,15.0,
2014-08-09 23:42:00,29.0,1407627749.33,338.5,525.916666667,21.45,47.8166666667,15.0,
2014-08-09 23:43:00,33.0,1407627809.54,338.692307692,526.538461538,21.5,47.6615384615,15.0,
2014-08-09 23:44:00,32.0,1407627869.75,339.0,526.916666667,21.5,47.45,15.0,
2014-08-09 23:45:00,30.0,1407627930.0,339.0,527.846153846,21.5615384615,47.4,15.0,
2014-08-09 23:46:00,33.0,1407627990.33,339.0,528.416666667,21.5833333333,47.4,15.0,
2014-08-09 23:47:00,32.0,1407628050.54,339.0,529.0,21.6,47.4769230769,15.0,
2014-08-09 23:48:00,30.0,1407628110.75,339.0,529.083333333,21.6,47.4916666667,15.0,
2014-08-10 00:18:00,31.0,1407629908.5,334.0,514.0,20.4,49.7,15.0,
2014-08-10 00:19:00,34.0,1407629968.77,334.0,514.384615385,20.4,49.7076923077,15.0,
2014-08-10 00:20:00,35.0,1407630028.83,334.0,514.75,20.3333333333,49.7166666667,15.0,
2014-08-10 00:21:00,36.0,1407630089.0,333.769230769,514.153846154,20.3,49.8,15.0,
2014-08-10 00:22:00,32.0,1407630149.25,332.833333333,513.25,20.3,49.8,15.0,
2014-08-10 00:23:00,31.0,1407630209.31,332.923076923,512.692307692,20.3,49.7923076923,15.0,
2014-08-10 00:24:00,34.0,1407630269.67,332.25,512.0,20.2833333333,49.8583333333,15.0,
2014-08-10 00:25:00,32.0,1407630329.92,332.0,511.769230769,20.2230769231,49.8230769231,15.0,
2014-08-10 00:26:00,43.0,1407630390.33,332.0,511.75,20.2,49.8,15.0,
2014-08-10 01:22:00,28.0,1407633750.38,335.0,519.538461538,20.4692307692,51.3307692308,15.0,
2014-08-10 01:23:00,26.0,1407633810.58,335.583333333,521.333333333,20.4916666667,51.5916666667,15.0,
2014-08-10 01:24:00,25.0,1407633868.33,336.0,523.0,20.4833333333,51.8083333333,15.0,
2014-08-10 01:25:00,27.0,1407633928.46,336.0,524.538461538,20.4846153846,52.0384615385,15.0,
2014-08-10 01:26:00,25.0,1407633988.67,336.75,526.75,20.5,52.3333333333,15.0,
2014-08-10 01:27:00,25.0,1407634049.0,337.0,528.0,20.4923076923,52.5307692308,15.0,
2014-08-10 01:28:00,25.0,1407634109.33,337.0,528.0,20.4916666667,52.6333333333,15.0,
2014-08-10 01:29:00,29.0,1407634169.54,337.0,528.307692308,20.5,52.7384615385,15.0,
2014-08-10 01:30:00,25.0,1407634229.83,337.0,528.416666667,20.5,52.8833333333,15.0,
2014-08-10 02:26:00,34.0,1407637590.0,337.615384615,525.230769231,21.4,47.8307692308,15.0,
2014-08-10 02:27:00,32.0,1407637650.08,337.083333333,524.0,21.4,47.7,15.0,
2014-08-10 02:28:00,33.0,1407637710.23,337.692307692,524.0,21.4,47.6,15.0,
2014-08-10 02:29:00,32.0,1407637770.5,337.833333333,524.0,21.3916666667,47.675,15.0,
2014-08-10 02:30:00,33.0,1407637828.5,338.583333333,525.0,21.3916666667,47.8166666667,15.0,
2014-08-10 02:31:00,33.0,1407637888.77,338.692307692,526.461538462,21.4,47.8923076923,15.0,
2014-08-10 02:32:00,31.0,1407637949.08,338.666666667,526.416666667,21.4,47.8166666667,15.0,
2014-08-10 02:33:00,32.0,1407638009.23,338.615384615,526.307692308,21.4,47.8384615385,15.0,
2014-08-10 02:34:00,34.0,1407638069.58,338.75,526.333333333,21.4,47.8,15.0,
2014-08-10 03:31:00,30.0,1407641489.75,331.0,524.5,21.0,46.4083333333,15.0,
2014-08-10 03:32:00,30.0,1407641550.08,330.846153846,522.692307692,20.9461538462,46.6,15.0,
2014-08-10 03:33:00,30.0,1407641610.42,330.166666667,522.0,20.9,46.725,15.0,
2014-08-10 03:34:00,29.0,1407641668.33,330.0,520.833333333,20.85,46.8666666667,15.0,
2014-08-10 03:35:00,30.0,1407641728.54,330.0,520.0,20.8076923077,46.9923076923,15.0,
2014-08-10 03:36:00,30.0,1407641788.75,329.416666667,520.0,20.7916666667,47.1333333333,15.0,
2014-08-10 03:37:00,29.0,1407641849.0,329.076923077,519.461538462,20.7153846154,47.2846153846,15.0,
2014-08-10 03:38:00,32.0,1407641909.25,329.0,518.916666667,20.65,47.3583333333,15.0,
2014-08-10 03:39:00,31.0,1407641969.38,328.0,518.230769231,20.6230769231,47.4769230769,15.0,
2014-08-10 04:35:00,30.0,1407645329.83,323.916666667,510.916666667,19.9333333333,49.475,15.0,
2014-08-10 04:36:00,31.0,1407645390.23,324.0,511.153846154,19.9615384615,49.6076923077,15.0,
2014-08-10 04:37:00,34.0,1407645450.5,324.0,511.833333333,19.9666666667,49.7,15.0,
2014-08-10 04:38:00,31.0,1407645508.42,324.25,513.5,19.95,49.8083333333,15.0,
2014-08-10 04:39:00,30.0,1407645568.69,324.923076923,515.0,19.9307692308,49.9846153846,15.0,
2014-08-10 04:40:00,30.0,1407645628.92,324.916666667,515.583333333,19.9666666667,50.0916666667,15.0,
2014-08-10 04:41:00,31.0,1407645689.15,325.076923077,516.384615385,19.9307692308,50.2615384615,15.0,
2014-08-10 04:42:00,30.0,1407645749.42,325.916666667,518.666666667,19.9333333333,50.6,15.0,
2014-08-10 04:43:00,39.0,1407645809.69,325.923076923,519.0,19.9615384615,50.8307692308,15.0,
2014-08-10 05:39:00,27.0,1407649168.69,316.0,502.0,19.1307692308,50.0769230769,15.0,
2014-08-10 05:40:00,28.0,1407649228.83,316.0,502.916666667,19.1,50.225,15.0,
2014-08-10 05:41:00,27.0,1407649289.23,316.0,503.769230769,19.0692307692,50.3,15.0,
2014-08-10 05:42:00,27.0,1407649349.5,316.0,504.0,19.0,50.3666666667,15.0,
2014-08-10 05:43:00,26.0,1407649409.85,316.0,503.307692308,18.9923076923,50.5307692308,15.0,
2014-08-10 05:44:00,27.0,1407649470.08,315.583333333,503.0,18.95,50.6416666667,15.0,
2014-08-10 05:45:00,27.0,1407649530.31,315.0,502.538461538,18.9076923077,50.8153846154,15.0,
2014-08-10 05:46:00,27.0,1407649590.5,315.0,501.666666667,18.8916666667,50.9916666667,15.0,
2014-08-10 05:47:00,26.0,1407649652.36,315.636363636,500.909090909,18.8272727273,51.1818181818,15.0,
2014-08-10 06:43:00,28.0,1407653010.0,321.923076923,512.461538462,19.1230769231,54.4538461538,15.0,
2014-08-10 06:44:00,27.0,1407653070.33,322.75,512.083333333,19.2,54.5,15.0,
2014-08-10 06:45:00,28.0,1407653128.17,323.416666667,511.916666667,19.225,54.5666666667,15.0,
2014-08-10 06:46:00,26.0,1407653188.54,324.230769231,512.538461538,19.3,54.6923076923,15.0,
2014-08-10 06:47:00,27.0,1407653248.67,325.583333333,513.833333333,19.375,54.7916666667,15.0,
2014-08-10 06:48:00,26.0,1407653308.92,326.461538462,513.923076923,19.4384615385,54.9,15.0,
2014-08-10 06:49:00,27.0,1407653369.25,327.083333333,514.083333333,19.55,55.0,15.0,
2014-08-10 06:50:00,28.0,1407653432.64,328.636363636,515.0,19.6454545455,55.0454545455,15.0,
2014-08-10 06:51:00,29.0,1407653490.54,330.461538462,516.384615385,19.7846153846,55.0538461538,15.0,
2014-08-10 07:47:00,36.0,1407656849.5,375.166666667,586.75,26.6666666667,40.1916666667,15.0,
2014-08-10 07:48:00,39.0,1407656909.62,376.0,588.0,26.7923076923,39.8230769231,15.0,
2014-08-10 07:49:00,33.0,1407656969.75,376.583333333,589.0,26.9083333333,39.425,15.0,
2014-08-10 07:50:00,42.0,1407657030.0,377.0,590.0,27.0307692308,39.4538461538,15.0,
2014-08-10 07:51:00,50.0,1407657090.17,377.0,590.0,27.15,38.9,15.0,
2014-08-10 07:52:00,40.0,1407657146.18,377.363636364,588.545454545,27.2272727273,38.1818181818,15.0,
2014-08-10 07:53:00,34.0,1407657208.83,379.083333333,590.5,27.3666666667,37.65,15.0,
2014-08-10 07:54:00,33.0,1407657269.08,379.846153846,592.692307692,27.5615384615,37.2076923077,15.0,
2014-08-10 07:55:00,34.0,1407657329.33,380.916666667,594.916666667,27.8333333333,36.75,15.0,
2014-08-10 08:52:00,56.0,1407660750.08,432.0,660.916666667,34.2166666667,26.65,15.0,
2014-08-10 08:53:00,46.0,1407660810.15,432.0,661.615384615,34.2846153846,26.5538461538,15.0,
2014-08-10 08:54:00,51.0,1407660870.42,432.833333333,662.416666667,34.3,26.45,15.0,
2014-08-10 08:55:00,42.0,1407660928.82,433.636363636,664.181818182,34.4,26.5181818182,15.0,
2014-08-10 08:56:00,43.0,1407660989.25,435.0,666.583333333,34.4916666667,26.6,15.0,
2014-08-10 08:57:00,49.0,1407661049.62,435.307692308,667.0,34.6615384615,26.2230769231,15.0,
2014-08-10 08:58:00,51.0,1407661109.83,436.666666667,667.083333333,34.9083333333,25.7416666667,15.0,
2014-08-10 08:59:00,54.0,1407661170.08,438.076923077,668.076923077,35.1615384615,25.5153846154,15.0,
2014-08-10 09:00:00,54.0,1407661230.25,439.666666667,669.833333333,35.425,25.2166666667,15.0,
2014-08-10 09:56:00,52.0,1407664589.75,476.0,703.25,38.2,21.95,15.0,
2014-08-10 09:57:00,54.0,1407664649.92,477.384615385,704.307692308,38.2307692308,22.0076923077,15.0,
2014-08-10 09:58:00,53.0,1407664710.2,478.8,706.3,38.28,22.14,15.0,
2014-08-10 09:59:00,57.0,1407664768.92,480.692307692,707.538461538,38.3692307692,22.1769230769,15.0,
2014-08-10 10:00:00,50.0,1407664829.25,481.833333333,708.75,38.5583333333,21.9666666667,15.0,
2014-08-10 10:01:00,50.0,1407664889.46,483.307692308,709.769230769,38.7846153846,21.4923076923,15.0,
2014-08-10 10:02:00,54.0,1407664949.83,485.666666667,711.166666667,39.05,21.4833333333,15.0,
2014-08-10 10:03:00,55.0,1407665010.08,486.615384615,711.307692308,39.2692307692,21.1923076923,15.0,
2014-08-10 10:04:00,54.0,1407665070.33,486.75,711.0,39.4583333333,20.6666666667,15.0,
2014-08-10 11:00:00,53.0,1407668428.77,522.384615385,737.0,40.8769230769,19.4,15.0,
2014-08-10 11:01:00,51.0,1407668491.64,522.545454545,736.818181818,40.8363636364,19.3181818182,15.0,
2014-08-10 11:02:00,54.0,1407668550.0,523.666666667,737.75,40.825,19.4,15.0,
2014-08-10 11:03:00,60.0,1407668610.23,523.692307692,738.153846154,40.9076923077,19.3384615385,15.0,
2014-08-10 11:04:00,60.0,1407668670.5,525.083333333,739.416666667,41.1,19.7666666667,15.0,
2014-08-10 11:05:00,63.0,1407668728.42,526.833333333,741.0,41.225,19.625,15.0,
2014-08-10 11:06:00,59.0,1407668788.69,528.076923077,743.0,41.3615384615,19.6846153846,15.0,
2014-08-10 11:07:00,55.0,1407668848.92,530.416666667,743.833333333,41.5166666667,19.6583333333,15.0,
2014-08-10 11:08:00,59.0,1407668909.08,530.923076923,743.923076923,41.6307692308,19.2230769231,15.0,
2014-08-10 12:05:00,63.0,1407672328.67,574.25,763.583333333,42.6333333333,17.4416666667,15.0,
2014-08-10 12:06:00,63.0,1407672389.0,574.538461538,764.230769231,42.7769230769,17.3692307692,15.0,
2014-08-10 12:07:00,69.0,1407672449.33,575.083333333,764.333333333,42.9416666667,17.1916666667,15.0,
2014-08-10 12:08:00,67.0,1407672509.62,576.923076923,766.923076923,43.1153846154,17.3692307692,15.0,
2014-08-10 12:09:00,65.0,1407672569.83,577.583333333,768.666666667,43.2916666667,17.4833333333,15.0,
2014-08-10 12:10:00,66.0,1407672630.15,579.692307692,769.076923077,43.4076923077,17.4307692308,15.0,
2014-08-10 12:11:00,63.0,1407672690.5,580.0,770.833333333,43.5583333333,17.4583333333,15.0,
2014-08-10 12:12:00,66.0,1407672748.58,581.833333333,772.75,43.6416666667,17.7333333333,15.0,
2014-08-10 12:13:00,60.0,1407672808.92,582.923076923,774.230769231,43.7153846154,17.8230769231,15.0,
2014-08-10 13:09:00,63.0,1407676170.83,600.833333333,774.166666667,42.7666666667,18.3416666667,15.0,
2014-08-10 13:10:00,66.0,1407676228.83,602.583333333,774.75,42.9583333333,18.275,15.0,
2014-08-10 13:11:00,69.0,1407676289.23,603.692307692,775.230769231,43.1076923077,18.1692307692,15.0,
2014-08-10 13:12:00,65.0,1407676349.75,604.333333333,775.083333333,43.2666666667,17.8833333333,15.0,
2014-08-10 13:13:00,64.0,1407676410.15,605.769230769,775.307692308,43.4153846154,17.5615384615,15.0,
2014-08-10 13:14:00,64.0,1407676470.67,607.583333333,775.833333333,43.5,17.4,15.0,
